"","Pathogen","Disease","AgeGroup","CostItem","median","5%","95%"
"1214","Shigella","Irritable bowel syndrome","65+","FrictionHigh",6617.96091054822,2242.51694457479,15239.9658524093
"1215","Shigella","Irritable bowel syndrome","65+","FrictionLow",2481.73534145558,840.943854215546,5714.98719465347
"1216","Shigella","Irritable bowel syndrome","65+","TotalHumanCapital",57552.3619407059,18825.4933310949,140877.456997839
"1217","Shigella","Irritable bowel syndrome","65+","TotalFrictionHigh",55864.682034074,18227.8558973241,137207.804872207
"1218","Shigella","Irritable bowel syndrome","65+","TotalFrictionLow",51633.0007014372,16731.7634896083,128091.271598022
"1219","Shigella","Irritable bowel syndrome","All ages","GPSpecialist",47238.9710838528,15998.334130591,108926.558144493
"1220","Shigella","Irritable bowel syndrome","All ages","ED",0,0,0
"1221","Shigella","Irritable bowel syndrome","All ages","Medications",2465.1060698799,834.801654107495,5679.83189996941
"1222","Shigella","Irritable bowel syndrome","All ages","Tests",35799.0080810637,12117.6599525679,82692.4769116716
"1223","Shigella","Irritable bowel syndrome","All ages","Hospitalisation",17203.8792031259,4554.48460861601,59585.3066727977
"1224","Shigella","Irritable bowel syndrome","All ages","Deaths",4062.82840762894,967.062989079608,14931.6451015878
"1225","Shigella","Irritable bowel syndrome","All ages","WTP",155746.046730544,51218.1531393043,376253.903541863
"1226","Shigella","Irritable bowel syndrome","All ages","WTPOngoing",226200.490979141,64672.8314401286,638805.792046983
"1227","Shigella","Irritable bowel syndrome","All ages","HumanCapital",202364.698109733,68571.9167321654,466009.263368399
"1228","Shigella","Irritable bowel syndrome","All ages","FrictionHigh",161891.758487786,54857.5333857323,372807.41069472
"1229","Shigella","Irritable bowel syndrome","All ages","FrictionLow",60709.4094329199,20571.5750196496,139802.77901052
"1230","Shigella","Irritable bowel syndrome","All ages","TotalHumanCapital",705045.796703314,233823.426864504,1691186.50631878
"1231","Shigella","Irritable bowel syndrome","All ages","TotalFrictionHigh",663959.295220595,219538.97643537,1600617.32251256
"1232","Shigella","Irritable bowel syndrome","All ages","TotalFrictionLow",561104.403763031,183515.791792054,1375199.41475485
"1233","Shigella","Initial and sequel disease","<5","GPSpecialist",10444.9164335685,3549.88429869974,23980.654513818
"1234","Shigella","Initial and sequel disease","<5","ED",9155.75901384117,2737.04912663468,25343.5624531133
"1235","Shigella","Initial and sequel disease","<5","Medications",4645.25887331571,1547.34840214086,11013.1005209058
"1236","Shigella","Initial and sequel disease","<5","Tests",26660.1283110132,23573.4081958071,32726.9785320842
"1237","Shigella","Initial and sequel disease","<5","Hospitalisation",17175.5027171979,6425.61962316349,33931.9467926692
"1238","Shigella","Initial and sequel disease","<5","Deaths",22479.6281998825,1120.28354080424,209322.235843895
"1239","Shigella","Initial and sequel disease","<5","WTP",89137.5111128227,31098.2889641743,203391.699187927
"1240","Shigella","Initial and sequel disease","<5","WTPOngoing",32521.9489410698,9574.64996141858,90582.6320048284
"1241","Shigella","Initial and sequel disease","<5","HumanCapital",128761.30192958,47640.3456432098,294218.792189099
"1242","Shigella","Initial and sequel disease","<5","FrictionHigh",103009.041543664,38112.2765145678,235375.033751279
"1243","Shigella","Initial and sequel disease","<5","FrictionLow",38628.3905788741,14292.1036929629,88265.6376567296
"1244","Shigella","Initial and sequel disease","<5","TotalHumanCapital",374268.871806993,166177.031819309,772759.698656391
"1245","Shigella","Initial and sequel disease","<5","TotalFrictionHigh",347680.139279916,155524.381647296,717468.591868136
"1246","Shigella","Initial and sequel disease","<5","TotalFrictionLow",280559.062874619,128268.510900929,582924.601778289
"1247","Shigella","Initial and sequel disease","5-64","GPSpecialist",66750.1109732559,22646.2787042842,153136.57887253
"1248","Shigella","Initial and sequel disease","5-64","ED",58525.6670799128,17458.4021446412,162003.406337428
"1249","Shigella","Initial and sequel disease","5-64","Medications",36119.7958301208,12199.9803602808,83656.2677742582
"1250","Shigella","Initial and sequel disease","5-64","Tests",174470.544159436,151999.317430931,218828.730660775
"1251","Shigella","Initial and sequel disease","5-64","Hospitalisation",86188.8887731245,38656.0250670159,159256.455865391
"1252","Shigella","Initial and sequel disease","5-64","Deaths",119092.181041247,17668.2971005133,506803.005427294
"1253","Shigella","Initial and sequel disease","5-64","WTP",565697.910029261,195085.390015715,1295509.83610048
"1254","Shigella","Initial and sequel disease","5-64","WTPOngoing",207921.936274427,61056.5717562695,578106.499711147
"1255","Shigella","Initial and sequel disease","5-64","HumanCapital",1055406.26714547,379461.313329214,2375100.31568
"1256","Shigella","Initial and sequel disease","5-64","FrictionHigh",844325.013716372,303569.050663371,1900080.252544
"1257","Shigella","Initial and sequel disease","5-64","FrictionLow",316621.88014364,113838.393998764,712530.094704
"1258","Shigella","Initial and sequel disease","5-64","TotalHumanCapital",2450063.04209692,1073485.68879746,5079264.59474722
"1259","Shigella","Initial and sequel disease","5-64","TotalFrictionHigh",2238732.52321387,994652.045847134,4609209.32821967
"1260","Shigella","Initial and sequel disease","5-64","TotalFrictionLow",1709443.67617291,793954.040704721,3439894.91438196
"1261","Shigella","Initial and sequel disease","65+","GPSpecialist",7922.98143664243,2692.37225362801,18181.954466243
"1262","Shigella","Initial and sequel disease","65+","ED",6932.90881377402,2073.98517633302,19223.7301495969
"1263","Shigella","Initial and sequel disease","65+","Medications",6724.38605812514,2242.11726721496,15930.9560418665
"1264","Shigella","Initial and sequel disease","65+","Tests",21206.2014113455,18210.121751032,27110.4503104358
"1265","Shigella","Initial and sequel disease","65+","Hospitalisation",57005.5160023685,21888.5470734131,111647.38127205
"1266","Shigella","Initial and sequel disease","65+","Deaths",239383.135515445,51093.3220150048,814369.156734887
"1267","Shigella","Initial and sequel disease","65+","WTP",67834.3899045546,23816.3875308797,154524.678184357
"1268","Shigella","Initial and sequel disease","65+","WTPOngoing",24694.7163222242,7238.89319349638,68735.8639079686
"1269","Shigella","Initial and sequel disease","65+","HumanCapital",64587.4217030103,21781.6331442819,237004.962311161
"1270","Shigella","Initial and sequel disease","65+","FrictionHigh",51669.9373624083,17425.3065154255,189603.969848929
"1271","Shigella","Initial and sequel disease","65+","FrictionLow",19376.2265109031,6534.48994328457,71101.4886933484
"1272","Shigella","Initial and sequel disease","65+","TotalHumanCapital",548917.049367466,262800.039542841,1183151.61232501
"1273","Shigella","Initial and sequel disease","65+","TotalFrictionHigh",531954.147097849,255014.943044998,1151460.88398008
"1274","Shigella","Initial and sequel disease","65+","TotalFrictionLow",487921.078742349,233839.396538125,1079190.68848956
"1275","Shigella","Initial and sequel disease","All ages","GPSpecialist",85204.9576732876,28957.2437382845,194936.222669058
"1276","Shigella","Initial and sequel disease","All ages","ED",76532.4171549886,24111.9684223071,198102.461754617
"1277","Shigella","Initial and sequel disease","All ages","Medications",47705.1778812825,16197.1115323999,109591.596740977
"1278","Shigella","Initial and sequel disease","All ages","Tests",222349.829930782,193803.481758122,278576.385194904
"1279","Shigella","Initial and sequel disease","All ages","Hospitalisation",165712.558054282,98914.3662839111,254744.064530184
"1280","Shigella","Initial and sequel disease","All ages","Deaths",465914.409576612,160239.165280621,1152162.60385333
"1281","Shigella","Initial and sequel disease","All ages","WTP",722665.361053688,249953.682005038,1653481.04880517
"1282","Shigella","Initial and sequel disease","All ages","WTPOngoing",268275.390710741,80885.7965193947,724292.052389096
"1283","Shigella","Initial and sequel disease","All ages","HumanCapital",1264734.98168153,457891.258772934,2849115.38317125
"1284","Shigella","Initial and sequel disease","All ages","FrictionHigh",1011787.98534523,366313.007018347,2279292.306537
"1285","Shigella","Initial and sequel disease","All ages","FrictionLow",379420.49450446,137367.37763188,854734.614951374
"1286","Shigella","Initial and sequel disease","All ages","TotalHumanCapital",3423725.63018236,1671680.19028928,6696775.50882615
"1287","Shigella","Initial and sequel disease","All ages","TotalFrictionHigh",3170811.58381199,1572922.41972239,6137392.49043124
"1288","Shigella","Initial and sequel disease","All ages","TotalFrictionLow",2535305.09697359,1317614.33942048,4743934.61312652
"1289","Toxoplasma gondii","Toxoplasmosis","<5","GPSpecialist",22646.3726839121,8300.79980677795,48006.8550218909
"1290","Toxoplasma gondii","Toxoplasmosis","<5","ED",0,0,0
"1291","Toxoplasma gondii","Toxoplasmosis","<5","Medications",11356.8660514,4148.65746319613,24099.1923139618
"1292","Toxoplasma gondii","Toxoplasmosis","<5","Tests",11156.4197392992,4075.43452608445,23673.846606609
"1293","Toxoplasma gondii","Toxoplasmosis","<5","Hospitalisation",22995.5108936909,8807.4086362301,43730.8405181015
"1294","Toxoplasma gondii","Toxoplasmosis","<5","Deaths",62847.6014095993,523.382255223354,636069.774066757
"1295","Toxoplasma gondii","Toxoplasmosis","<5","WTP",96332.6764491418,29904.0127229455,231717.354779298
"1296","Toxoplasma gondii","Toxoplasmosis","<5","WTPOngoing",0,0,0
"1297","Toxoplasma gondii","Toxoplasmosis","<5","HumanCapital",364465.018343886,126906.497109939,849767.48343187
"1298","Toxoplasma gondii","Toxoplasmosis","<5","FrictionHigh",291572.014675108,101525.197687951,679813.986745496
"1299","Toxoplasma gondii","Toxoplasmosis","<5","FrictionLow",109339.505503166,38071.9491329817,254930.245029561
"1300","Toxoplasma gondii","Toxoplasmosis","<5","TotalHumanCapital",677053.402655932,272775.131806788,1474505.35614367
"1301","Toxoplasma gondii","Toxoplasmosis","<5","TotalFrictionHigh",598835.179199651,242098.379094703,1325641.56293843
"1302","Toxoplasma gondii","Toxoplasmosis","<5","TotalFrictionLow",396299.342257993,161215.5115869,990112.09950985
"1303","Toxoplasma gondii","Toxoplasmosis","5-64","GPSpecialist",174761.488834845,68441.0579865344,343810.305220779
"1304","Toxoplasma gondii","Toxoplasmosis","5-64","ED",0,0,0
"1305","Toxoplasma gondii","Toxoplasmosis","5-64","Medications",85842.6954732062,32437.5399396794,170748.823342279
"1306","Toxoplasma gondii","Toxoplasmosis","5-64","Tests",84327.5898401445,31865.0241395364,167735.142298616
"1307","Toxoplasma gondii","Toxoplasmosis","5-64","Hospitalisation",2117067.19098321,814052.60772603,4029951.83907744
"1308","Toxoplasma gondii","Toxoplasmosis","5-64","Deaths",991143.319397847,250030.36814552,2948770.89713953
"1309","Toxoplasma gondii","Toxoplasmosis","5-64","WTP",761007.81762988,265634.635164491,1689500.97325284
"1310","Toxoplasma gondii","Toxoplasmosis","5-64","WTPOngoing",0,0,0
"1311","Toxoplasma gondii","Toxoplasmosis","5-64","HumanCapital",4253239.44222202,1699746.68807179,7924938.49030759
"1312","Toxoplasma gondii","Toxoplasmosis","5-64","FrictionHigh",3402591.55377762,1359797.35045743,6339950.79224607
"1313","Toxoplasma gondii","Toxoplasmosis","5-64","FrictionLow",1275971.83266661,509924.006421538,2377481.54709228
"1314","Toxoplasma gondii","Toxoplasmosis","5-64","TotalHumanCapital",8885873.20439384,4973800.31356167,14014295.3334747
"1315","Toxoplasma gondii","Toxoplasmosis","5-64","TotalFrictionHigh",8028422.14243994,4553663.5559018,12531782.7098669
"1316","Toxoplasma gondii","Toxoplasmosis","5-64","TotalFrictionLow",5850001.64838794,3396041.82347295,9052690.60775354
"1317","Toxoplasma gondii","Toxoplasmosis","65+","GPSpecialist",15772.1925006339,6201.10437557397,31305.4206544782
"1318","Toxoplasma gondii","Toxoplasmosis","65+","ED",0,0,0
"1319","Toxoplasma gondii","Toxoplasmosis","65+","Medications",7689.15298189079,2882.00244303344,15492.1794282708
"1320","Toxoplasma gondii","Toxoplasmosis","65+","Tests",7553.44103887553,2831.1357022832,15218.7456993928
"1321","Toxoplasma gondii","Toxoplasmosis","65+","Hospitalisation",253010.243401157,96993.4327906497,480989.642641535
"1322","Toxoplasma gondii","Toxoplasmosis","65+","Deaths",397503.171398235,50524.1571412347,1679918.98103029
"1323","Toxoplasma gondii","Toxoplasmosis","65+","WTP",69304.3282897452,24721.2534445731,154247.731653477
"1324","Toxoplasma gondii","Toxoplasmosis","65+","WTPOngoing",0,0,0
"1325","Toxoplasma gondii","Toxoplasmosis","65+","HumanCapital",195453.952420711,46055.89151407,1048802.38554688
"1326","Toxoplasma gondii","Toxoplasmosis","65+","FrictionHigh",156363.161936569,36844.713211256,839041.908437506
"1327","Toxoplasma gondii","Toxoplasmosis","65+","FrictionLow",58636.1857262133,13816.767454221,314640.715664065
"1328","Toxoplasma gondii","Toxoplasmosis","65+","TotalHumanCapital",1092215.10680634,499473.99465337,2672822.95228692
"1329","Toxoplasma gondii","Toxoplasmosis","65+","TotalFrictionHigh",1038836.91733198,477454.206756754,2528493.93456496
"1330","Toxoplasma gondii","Toxoplasmosis","65+","TotalFrictionLow",891860.250793752,412046.85568166,2206283.58766976
"1331","Toxoplasma gondii","Toxoplasmosis","All ages","GPSpecialist",215574.813425822,85429.2172267296,412659.627156241
"1332","Toxoplasma gondii","Toxoplasmosis","All ages","ED",0,0,0
"1333","Toxoplasma gondii","Toxoplasmosis","All ages","Medications",106078.251209471,40704.9691502698,205090.137150422
"1334","Toxoplasma gondii","Toxoplasmosis","All ages","Tests",104205.992247112,39986.534952541,201470.339095746
"1335","Toxoplasma gondii","Toxoplasmosis","All ages","Hospitalisation",2409572.31364843,1091471.73080053,4330498.89672682
"1336","Toxoplasma gondii","Toxoplasmosis","All ages","Deaths",1724278.5472213,627418.696067302,4021243.61129287
"1337","Toxoplasma gondii","Toxoplasmosis","All ages","WTP",928992.720126792,322441.103129875,2065419.94498662
"1338","Toxoplasma gondii","Toxoplasmosis","All ages","WTPOngoing",0,0,0
"1339","Toxoplasma gondii","Toxoplasmosis","All ages","HumanCapital",4953875.25113188,1973211.8197349,9274185.18538968
"1340","Toxoplasma gondii","Toxoplasmosis","All ages","FrictionHigh",3963100.20090551,1578569.45578792,7419348.14831174
"1341","Toxoplasma gondii","Toxoplasmosis","All ages","FrictionLow",1486162.57533956,591963.54592047,2782255.5556169
"1342","Toxoplasma gondii","Toxoplasmosis","All ages","TotalHumanCapital",10870541.9417188,6337456.70061067,16869340.9740734
"1343","Toxoplasma gondii","Toxoplasmosis","All ages","TotalFrictionHigh",9875261.02873205,5854063.99313449,15123646.860743
"1344","Toxoplasma gondii","Toxoplasmosis","All ages","TotalFrictionLow",7347925.76458083,4522544.00077297,11000340.4651259
"1345","Toxoplasma gondii","Initial and sequel disease","<5","GPSpecialist",22646.3726839121,8300.79980677795,48006.8550218909
"1346","Toxoplasma gondii","Initial and sequel disease","<5","ED",0,0,0
"1347","Toxoplasma gondii","Initial and sequel disease","<5","Medications",11356.8660514,4148.65746319613,24099.1923139618
"1348","Toxoplasma gondii","Initial and sequel disease","<5","Tests",11156.4197392992,4075.43452608445,23673.846606609
"1349","Toxoplasma gondii","Initial and sequel disease","<5","Hospitalisation",22995.5108936909,8807.4086362301,43730.8405181015
"1350","Toxoplasma gondii","Initial and sequel disease","<5","Deaths",62847.6014095993,523.382255223354,636069.774066757
"1351","Toxoplasma gondii","Initial and sequel disease","<5","WTP",96332.6764491418,29904.0127229455,231717.354779298
"1352","Toxoplasma gondii","Initial and sequel disease","<5","WTPOngoing",0,0,0
"1353","Toxoplasma gondii","Initial and sequel disease","<5","HumanCapital",364465.018343886,126906.497109939,849767.48343187
"1354","Toxoplasma gondii","Initial and sequel disease","<5","FrictionHigh",291572.014675108,101525.197687951,679813.986745496
"1355","Toxoplasma gondii","Initial and sequel disease","<5","FrictionLow",109339.505503166,38071.9491329817,254930.245029561
"1356","Toxoplasma gondii","Initial and sequel disease","<5","TotalHumanCapital",677053.402655932,272775.131806788,1474505.35614367
"1357","Toxoplasma gondii","Initial and sequel disease","<5","TotalFrictionHigh",598835.179199651,242098.379094703,1325641.56293843
"1358","Toxoplasma gondii","Initial and sequel disease","<5","TotalFrictionLow",396299.342257993,161215.5115869,990112.09950985
"1359","Toxoplasma gondii","Initial and sequel disease","5-64","GPSpecialist",174761.488834845,68441.0579865344,343810.305220779
"1360","Toxoplasma gondii","Initial and sequel disease","5-64","ED",0,0,0
"1361","Toxoplasma gondii","Initial and sequel disease","5-64","Medications",85842.6954732062,32437.5399396794,170748.823342279
"1362","Toxoplasma gondii","Initial and sequel disease","5-64","Tests",84327.5898401445,31865.0241395364,167735.142298616
"1363","Toxoplasma gondii","Initial and sequel disease","5-64","Hospitalisation",2117067.19098321,814052.60772603,4029951.83907744
"1364","Toxoplasma gondii","Initial and sequel disease","5-64","Deaths",991143.319397847,250030.36814552,2948770.89713953
"1365","Toxoplasma gondii","Initial and sequel disease","5-64","WTP",761007.81762988,265634.635164491,1689500.97325284
"1366","Toxoplasma gondii","Initial and sequel disease","5-64","WTPOngoing",0,0,0
"1367","Toxoplasma gondii","Initial and sequel disease","5-64","HumanCapital",4253239.44222202,1699746.68807179,7924938.49030759
"1368","Toxoplasma gondii","Initial and sequel disease","5-64","FrictionHigh",3402591.55377762,1359797.35045743,6339950.79224607
"1369","Toxoplasma gondii","Initial and sequel disease","5-64","FrictionLow",1275971.83266661,509924.006421538,2377481.54709228
"1370","Toxoplasma gondii","Initial and sequel disease","5-64","TotalHumanCapital",8885873.20439384,4973800.31356167,14014295.3334747
"1371","Toxoplasma gondii","Initial and sequel disease","5-64","TotalFrictionHigh",8028422.14243994,4553663.5559018,12531782.7098669
"1372","Toxoplasma gondii","Initial and sequel disease","5-64","TotalFrictionLow",5850001.64838794,3396041.82347295,9052690.60775354
"1373","Toxoplasma gondii","Initial and sequel disease","65+","GPSpecialist",15772.1925006339,6201.10437557397,31305.4206544782
"1374","Toxoplasma gondii","Initial and sequel disease","65+","ED",0,0,0
"1375","Toxoplasma gondii","Initial and sequel disease","65+","Medications",7689.15298189079,2882.00244303344,15492.1794282708
"1376","Toxoplasma gondii","Initial and sequel disease","65+","Tests",7553.44103887553,2831.1357022832,15218.7456993928
"1377","Toxoplasma gondii","Initial and sequel disease","65+","Hospitalisation",253010.243401157,96993.4327906497,480989.642641535
"1378","Toxoplasma gondii","Initial and sequel disease","65+","Deaths",397503.171398235,50524.1571412347,1679918.98103029
"1379","Toxoplasma gondii","Initial and sequel disease","65+","WTP",69304.3282897452,24721.2534445731,154247.731653477
"1380","Toxoplasma gondii","Initial and sequel disease","65+","WTPOngoing",0,0,0
"1381","Toxoplasma gondii","Initial and sequel disease","65+","HumanCapital",195453.952420711,46055.89151407,1048802.38554688
"1382","Toxoplasma gondii","Initial and sequel disease","65+","FrictionHigh",156363.161936569,36844.713211256,839041.908437506
"1383","Toxoplasma gondii","Initial and sequel disease","65+","FrictionLow",58636.1857262133,13816.767454221,314640.715664065
"1384","Toxoplasma gondii","Initial and sequel disease","65+","TotalHumanCapital",1092215.10680634,499473.99465337,2672822.95228692
"1385","Toxoplasma gondii","Initial and sequel disease","65+","TotalFrictionHigh",1038836.91733198,477454.206756754,2528493.93456496
"1386","Toxoplasma gondii","Initial and sequel disease","65+","TotalFrictionLow",891860.250793752,412046.85568166,2206283.58766976
"1387","Toxoplasma gondii","Initial and sequel disease","All ages","GPSpecialist",215574.813425822,85429.2172267296,412659.627156241
"1388","Toxoplasma gondii","Initial and sequel disease","All ages","ED",0,0,0
"1389","Toxoplasma gondii","Initial and sequel disease","All ages","Medications",106078.251209471,40704.9691502698,205090.137150422
"1390","Toxoplasma gondii","Initial and sequel disease","All ages","Tests",104205.992247112,39986.534952541,201470.339095746
"1391","Toxoplasma gondii","Initial and sequel disease","All ages","Hospitalisation",2409572.31364843,1091471.73080053,4330498.89672682
"1392","Toxoplasma gondii","Initial and sequel disease","All ages","Deaths",1724278.5472213,627418.696067302,4021243.61129287
"1393","Toxoplasma gondii","Initial and sequel disease","All ages","WTP",928992.720126792,322441.103129875,2065419.94498662
"1394","Toxoplasma gondii","Initial and sequel disease","All ages","WTPOngoing",0,0,0
"1395","Toxoplasma gondii","Initial and sequel disease","All ages","HumanCapital",4953875.25113188,1973211.8197349,9274185.18538968
"1396","Toxoplasma gondii","Initial and sequel disease","All ages","FrictionHigh",3963100.20090551,1578569.45578792,7419348.14831174
"1397","Toxoplasma gondii","Initial and sequel disease","All ages","FrictionLow",1486162.57533956,591963.54592047,2782255.5556169
"1398","Toxoplasma gondii","Initial and sequel disease","All ages","TotalHumanCapital",10870541.9417188,6337456.70061067,16869340.9740734
"1399","Toxoplasma gondii","Initial and sequel disease","All ages","TotalFrictionHigh",9875261.02873205,5854063.99313449,15123646.860743
"1400","Toxoplasma gondii","Initial and sequel disease","All ages","TotalFrictionLow",7347925.76458083,4522544.00077297,11000340.4651259
"1401","Listeria monocytogenes","Listeriosis","<5","GPSpecialist",1441.36849743609,702.155316683313,2314.02402572517
"1402","Listeria monocytogenes","Listeriosis","<5","ED",2009.35757973907,1004.57422444289,3015.86937053559
"1403","Listeria monocytogenes","Listeriosis","<5","Medications",117.136393617756,58.5621011208346,175.811446030759
"1404","Listeria monocytogenes","Listeriosis","<5","Tests",123.071769747419,61.5294803132465,184.719924667191
"1405","Listeria monocytogenes","Listeriosis","<5","Hospitalisation",322836.284529319,161401.342112129,484548.928486846
"1406","Listeria monocytogenes","Listeriosis","<5","Deaths",13841953.1412246,7629118.90471559,23370582.8037905
"1407","Listeria monocytogenes","Listeriosis","<5","WTP",5728.62828390953,2775.12461318805,9356.18813767079
"1408","Listeria monocytogenes","Listeriosis","<5","WTPOngoing",0,0,0
"1409","Listeria monocytogenes","Listeriosis","<5","HumanCapital",16471.6052385541,8227.09821870158,24802.4296343129
"1410","Listeria monocytogenes","Listeriosis","<5","FrictionHigh",13177.2841908433,6581.67857496127,19841.9437074503
"1411","Listeria monocytogenes","Listeriosis","<5","FrictionLow",4941.48157156624,2468.12946561048,7440.72889029387
"1412","Listeria monocytogenes","Listeriosis","<5","TotalHumanCapital",14191155.6479471,7976458.60511106,23722865.0723083
"1413","Listeria monocytogenes","Listeriosis","<5","TotalFrictionHigh",14188092.534992,7973243.33466925,23719399.7951798
"1414","Listeria monocytogenes","Listeriosis","<5","TotalFrictionLow",14179995.9745634,7964929.09360646,23710640.719233
"1415","Listeria monocytogenes","Listeriosis","5-64","GPSpecialist",10084.0805642125,4912.91163810903,16191.1310100459
"1416","Listeria monocytogenes","Listeriosis","5-64","ED",14065.5030581735,7032.01957110024,21111.0855937491
"1417","Listeria monocytogenes","Listeriosis","5-64","Medications",819.954755324293,409.934707845842,1230.68012221531
"1418","Listeria monocytogenes","Listeriosis","5-64","Tests",861.502388231933,430.706362192725,1293.03947267034
"1419","Listeria monocytogenes","Listeriosis","5-64","Hospitalisation",2259853.99170523,1129809.39478491,3391842.49940792
"1420","Listeria monocytogenes","Listeriosis","5-64","Deaths",3687565.70484466,1207467.44984273,8746550.95236858
"1421","Listeria monocytogenes","Listeriosis","5-64","WTP",40100.3979873667,19425.8722923163,65493.3169636955
"1422","Listeria monocytogenes","Listeriosis","5-64","WTPOngoing",0,0,0
"1423","Listeria monocytogenes","Listeriosis","5-64","HumanCapital",153226.876844199,76599.8133106499,230093.481354128
"1424","Listeria monocytogenes","Listeriosis","5-64","FrictionHigh",122581.501475359,61279.8506485199,184074.785083303
"1425","Listeria monocytogenes","Listeriosis","5-64","FrictionLow",45968.0630532598,22979.943993195,69028.0444062385
"1426","Listeria monocytogenes","Listeriosis","5-64","TotalHumanCapital",6222534.5289698,3358104.3583977,11373283.2800089
"1427","Listeria monocytogenes","Listeriosis","5-64","TotalFrictionHigh",6190308.1126726,3335349.09469944,11338560.9581447
"1428","Listeria monocytogenes","Listeriosis","5-64","TotalFrictionLow",6110440.39220978,3277747.41347405,11252048.385077
"1429","Listeria monocytogenes","Listeriosis","65+","GPSpecialist",18253.6075943258,8896.39626120337,29321.8738814898
"1430","Listeria monocytogenes","Listeriosis","65+","ED",25451.8626766948,12724.6068429433,38201.0120267841
"1431","Listeria monocytogenes","Listeriosis","65+","Medications",1483.72765249158,741.786614197238,2226.94498305628
"1432","Listeria monocytogenes","Listeriosis","65+","Tests",1558.90908346731,779.373417301122,2339.78571245109
"1433","Listeria monocytogenes","Listeriosis","65+","Hospitalisation",4089259.60403804,2044417.00008697,6137619.76083338
"1434","Listeria monocytogenes","Listeriosis","65+","Deaths",28449570.9803019,17125354.5009522,44470757.3987731
"1435","Listeria monocytogenes","Listeriosis","65+","WTP",72562.6249295207,35151.5784337153,118511.716410497
"1436","Listeria monocytogenes","Listeriosis","65+","WTPOngoing",0,0,0
"1437","Listeria monocytogenes","Listeriosis","65+","HumanCapital",147773.883690382,72760.3642432931,238236.550746588
"1438","Listeria monocytogenes","Listeriosis","65+","FrictionHigh",118219.106952306,58208.2913946345,190589.240597271
"1439","Listeria monocytogenes","Listeriosis","65+","FrictionLow",44332.1651071146,21828.1092729879,71470.9652239765
"1440","Listeria monocytogenes","Listeriosis","65+","TotalHumanCapital",32839283.1299547,21261452.2065288,48972005.7440065
"1441","Listeria monocytogenes","Listeriosis","65+","TotalFrictionHigh",32808432.091311,21233204.5897793,48941662.0402499
"1442","Listeria monocytogenes","Listeriosis","65+","TotalFrictionLow",32732525.0621195,21163087.0396734,48862301.8285122
"1443","Listeria monocytogenes","Listeriosis","All ages","GPSpecialist",30029.6172684144,14836.8950029278,46653.6385829594
"1444","Listeria monocytogenes","Listeriosis","All ages","ED",41526.7233146074,20761.2006384864,62327.9669910689
"1445","Listeria monocytogenes","Listeriosis","All ages","Medications",2420.81880143363,1210.28342316391,3633.43655130235
"1446","Listeria monocytogenes","Listeriosis","All ages","Tests",2543.48324144666,1271.60925980709,3817.54510978861
"1447","Listeria monocytogenes","Listeriosis","All ages","Hospitalisation",6671949.8802726,3335627.73698401,10014011.1887281
"1448","Listeria monocytogenes","Listeriosis","All ages","Deaths",47146482.9070746,32902828.5079692,65620500.6192612
"1449","Listeria monocytogenes","Listeriosis","All ages","WTP",118391.651200797,57352.5753392196,193361.221511863
"1450","Listeria monocytogenes","Listeriosis","All ages","WTPOngoing",0,0,0
"1451","Listeria monocytogenes","Listeriosis","All ages","HumanCapital",319131.472388007,158711.032975116,488009.160936966
"1452","Listeria monocytogenes","Listeriosis","All ages","FrictionHigh",255305.177910406,126968.826380093,390407.328749573
"1453","Listeria monocytogenes","Listeriosis","All ages","FrictionLow",95739.4417164021,47613.3098925348,146402.74828109
"1454","Listeria monocytogenes","Listeriosis","All ages","TotalHumanCapital",54374786.2605899,39621877.2357898,73142831.7703326
"1455","Listeria monocytogenes","Listeriosis","All ages","TotalFrictionHigh",54308455.8421083,39565155.8024271,73068833.9900196
"1456","Listeria monocytogenes","Listeriosis","All ages","TotalFrictionLow",54147184.9989067,39425763.9181058,72893234.3947439
"1457","Listeria monocytogenes","Initial and sequel disease","<5","GPSpecialist",1441.36849743609,702.155316683313,2314.02402572517
"1458","Listeria monocytogenes","Initial and sequel disease","<5","ED",2009.35757973907,1004.57422444289,3015.86937053559
"1459","Listeria monocytogenes","Initial and sequel disease","<5","Medications",117.136393617756,58.5621011208346,175.811446030759
"1460","Listeria monocytogenes","Initial and sequel disease","<5","Tests",123.071769747419,61.5294803132465,184.719924667191
"1461","Listeria monocytogenes","Initial and sequel disease","<5","Hospitalisation",322836.284529319,161401.342112129,484548.928486846
"1462","Listeria monocytogenes","Initial and sequel disease","<5","Deaths",13841953.1412246,7629118.90471559,23370582.8037905
"1463","Listeria monocytogenes","Initial and sequel disease","<5","WTP",5728.62828390953,2775.12461318805,9356.18813767079
"1464","Listeria monocytogenes","Initial and sequel disease","<5","WTPOngoing",0,0,0
"1465","Listeria monocytogenes","Initial and sequel disease","<5","HumanCapital",16471.6052385541,8227.09821870158,24802.4296343129
"1466","Listeria monocytogenes","Initial and sequel disease","<5","FrictionHigh",13177.2841908433,6581.67857496127,19841.9437074503
"1467","Listeria monocytogenes","Initial and sequel disease","<5","FrictionLow",4941.48157156624,2468.12946561048,7440.72889029387
"1468","Listeria monocytogenes","Initial and sequel disease","<5","TotalHumanCapital",14191155.6479471,7976458.60511106,23722865.0723083
