"","Pathogen","Disease","AgeGroup","CostItem","median","5%","95%"
"1110","STEC","Haemolytic uremic syndrome","All ages","FrictionHigh",362583.472297861,137509.536831728,916484.679655847
"1111","STEC","Haemolytic uremic syndrome","All ages","FrictionLow",135968.802111698,51566.0763118979,343681.754870943
"1112","STEC","Haemolytic uremic syndrome","All ages","TotalHumanCapital",15410625.6568342,9466174.77837695,24389446.4894069
"1113","STEC","Haemolytic uremic syndrome","All ages","TotalFrictionHigh",15304991.2215079,9385509.30563333,24263118.5906386
"1114","STEC","Haemolytic uremic syndrome","All ages","TotalFrictionLow",15034128.663094,9171494.28921855,23939997.3039177
"1115","STEC","Haemolytic uremic syndrome","All ages","Direct",644230.772370646,244321.549334625,1627691.76722291
"1116","STEC","Haemolytic uremic syndrome","All ages","Pain and suffering",313749.552595024,116176.279297866,819728.408677362
"1117","STEC","Initial and sequel disease","<5","Premature mortality",312191.297151495,22374.6991797999,1547976.69699218
"1118","STEC","Initial and sequel disease","<5","HumanCapital",170734.256531036,73643.1043166272,394721.356440426
"1119","STEC","Initial and sequel disease","<5","FrictionHigh",136587.405224829,58914.4834533018,315777.085152341
"1120","STEC","Initial and sequel disease","<5","FrictionLow",51220.2769593108,22092.9312949882,118416.406932128
"1121","STEC","Initial and sequel disease","<5","TotalHumanCapital",853590.24312025,356419.66807293,2155637.39138616
"1122","STEC","Initial and sequel disease","<5","TotalFrictionHigh",813294.208302603,335500.899040402,2101776.61009351
"1123","STEC","Initial and sequel disease","<5","TotalFrictionLow",712557.843126485,282300.037941259,1969470.96465305
"1124","STEC","Initial and sequel disease","<5","Direct",144325.2002837,72060.7381574303,310840.261702803
"1125","STEC","Initial and sequel disease","<5","Pain and suffering",139138.657855371,59495.7499372494,314096.14741313
"1126","STEC","Initial and sequel disease","5-64","Premature mortality",6360215.85619006,3218157.04926942,11679179.0124619
"1127","STEC","Initial and sequel disease","5-64","HumanCapital",1102626.10556498,486775.885371627,2456142.68929719
"1128","STEC","Initial and sequel disease","5-64","FrictionHigh",882100.884451985,389420.708297301,1964914.15143775
"1129","STEC","Initial and sequel disease","5-64","FrictionLow",330787.831669494,146032.765611488,736842.806789156
"1130","STEC","Initial and sequel disease","5-64","TotalHumanCapital",9088185.35057029,5340301.73291785,14978804.7014433
"1131","STEC","Initial and sequel disease","5-64","TotalFrictionHigh",8843288.8785376,5178510.44828618,14626350.5331054
"1132","STEC","Initial and sequel disease","5-64","TotalFrictionLow",8232475.90618083,4748953.02113703,13809188.4325453
"1133","STEC","Initial and sequel disease","5-64","Direct",645199.968212398,305220.484395086,1440456.12891042
"1134","STEC","Initial and sequel disease","5-64","Pain and suffering",666645.319523725,282489.20370318,1509888.91924004
"1135","STEC","Initial and sequel disease","65+","Premature mortality",8819091.1456831,4294011.24479371,16708585.2981968
"1136","STEC","Initial and sequel disease","65+","HumanCapital",196146.334415183,83894.9968208787,722925.902416131
"1137","STEC","Initial and sequel disease","65+","FrictionHigh",156917.067532146,67115.9974567029,578340.721932905
"1138","STEC","Initial and sequel disease","65+","FrictionLow",58843.9003245548,25168.4990462636,216877.770724839
"1139","STEC","Initial and sequel disease","65+","TotalHumanCapital",9705052.18471819,5121053.48497383,17609099.8580501
"1140","STEC","Initial and sequel disease","65+","TotalFrictionHigh",9647866.64773925,5076601.65665114,17544448.1632899
"1141","STEC","Initial and sequel disease","65+","TotalFrictionLow",9510353.80943014,4954961.10589566,17392984.931296
"1142","STEC","Initial and sequel disease","65+","Direct",364072.104379822,217222.359593549,611202.343507856
"1143","STEC","Initial and sequel disease","65+","Pain and suffering",194794.297297823,84290.1978628297,436955.255612504
"1144","STEC","Initial and sequel disease","All ages","Premature mortality",16127627.4523764,9964828.86396752,25296772.4341585
"1145","STEC","Initial and sequel disease","All ages","HumanCapital",1514759.55615216,679558.196642665,3399319.29053302
"1146","STEC","Initial and sequel disease","All ages","FrictionHigh",1211807.64492173,543646.557314132,2719455.43242641
"1147","STEC","Initial and sequel disease","All ages","FrictionLow",454427.866845647,203867.458992799,1019795.7871599
"1148","STEC","Initial and sequel disease","All ages","TotalHumanCapital",20260201.3454601,13401558.6279079,30060476.1241973
"1149","STEC","Initial and sequel disease","All ages","TotalFrictionHigh",19931050.9856352,13163140.2995156,29614857.1148144
"1150","STEC","Initial and sequel disease","All ages","TotalFrictionLow",19085210.1759986,12521759.8126613,28538462.8636381
"1151","STEC","Initial and sequel disease","All ages","Direct",1150382.57021022,628234.249240223,2342740.58649522
"1152","STEC","Initial and sequel disease","All ages","Pain and suffering",1000875.28681844,426893.59906991,2259311.02888004
"1153","Yersinia Enterocolitica","Yersiniosis","<5","Premature mortality",167189.706835677,1428.67885781489,1498355.05891834
"1154","Yersinia Enterocolitica","Yersiniosis","<5","HumanCapital",282017.879292542,136138.817949091,584347.072024773
"1155","Yersinia Enterocolitica","Yersiniosis","<5","FrictionHigh",225614.303434034,108911.054359273,467477.657619818
"1156","Yersinia Enterocolitica","Yersiniosis","<5","FrictionLow",84605.3637877626,40841.6453847273,175304.121607432
"1157","Yersinia Enterocolitica","Yersiniosis","<5","TotalHumanCapital",931502.025216711,472313.142527317,2283059.01148521
"1158","Yersinia Enterocolitica","Yersiniosis","<5","TotalFrictionHigh",866317.610612482,438451.612185997,2203014.45526694
"1159","Yersinia Enterocolitica","Yersiniosis","<5","TotalFrictionLow",700961.582030807,347708.865570342,2025784.64845172
"1160","Yersinia Enterocolitica","Yersiniosis","<5","Direct",116370.069957308,76362.4118961064,190977.221205513
"1161","Yersinia Enterocolitica","Yersiniosis","<5","Pain and suffering",260264.474069392,139929.276363217,472915.72227658
"1162","Yersinia Enterocolitica","Yersiniosis","5-64","Premature mortality",183114.897395601,1527.56478125253,1669613.86575561
"1163","Yersinia Enterocolitica","Yersiniosis","5-64","HumanCapital",1929045.99446032,1060525.96667353,3461502.30252098
"1164","Yersinia Enterocolitica","Yersiniosis","5-64","FrictionHigh",1543236.79556825,848420.773338827,2769201.84201678
"1165","Yersinia Enterocolitica","Yersiniosis","5-64","FrictionLow",578713.798338095,318157.79000206,1038450.69075629
"1166","Yersinia Enterocolitica","Yersiniosis","5-64","TotalHumanCapital",4069140.50512744,2334352.63953054,7032934.93658274
"1167","Yersinia Enterocolitica","Yersiniosis","5-64","TotalFrictionHigh",3677231.80311667,2108742.78623346,6391023.71370973
"1168","Yersinia Enterocolitica","Yersiniosis","5-64","TotalFrictionLow",2685935.9563053,1532999.5920212,4789267.68750594
"1169","Yersinia Enterocolitica","Yersiniosis","5-64","Direct",523805.802536004,347942.179285508,853981.009923003
"1170","Yersinia Enterocolitica","Yersiniosis","5-64","Pain and suffering",1192419.2369702,641529.751095123,2164985.99881557
"1171","Yersinia Enterocolitica","Yersiniosis","65+","Premature mortality",202366.416515618,1769.91097710106,1807144.33358647
"1172","Yersinia Enterocolitica","Yersiniosis","65+","HumanCapital",367543.443011423,132948.807818918,1652321.61956235
"1173","Yersinia Enterocolitica","Yersiniosis","65+","FrictionHigh",294034.754409138,106359.046255134,1321857.29564988
"1174","Yersinia Enterocolitica","Yersiniosis","65+","FrictionLow",110263.032903427,39884.6423456753,495696.485868704
"1175","Yersinia Enterocolitica","Yersiniosis","65+","TotalHumanCapital",1611585.83140947,892260.831784384,3788227.83581788
"1176","Yersinia Enterocolitica","Yersiniosis","65+","TotalFrictionHigh",1521169.56995443,853827.203639757,3525480.68391329
"1177","Yersinia Enterocolitica","Yersiniosis","65+","TotalFrictionLow",1278458.58798577,747150.752659169,2935584.3310623
"1178","Yersinia Enterocolitica","Yersiniosis","65+","Direct",447008.291004292,310147.035003125,608988.528415256
"1179","Yersinia Enterocolitica","Yersiniosis","65+","Pain and suffering",374539.10728903,203020.771266217,677141.678124228
"1180","Yersinia Enterocolitica","Yersiniosis","All ages","Premature mortality",978556.247321792,141072.356388363,3401544.60155759
"1181","Yersinia Enterocolitica","Yersiniosis","All ages","HumanCapital",2704786.55672201,1474274.79973409,5150456.69727341
"1182","Yersinia Enterocolitica","Yersiniosis","All ages","FrictionHigh",2163829.2453776,1179419.83978727,4120365.35781873
"1183","Yersinia Enterocolitica","Yersiniosis","All ages","FrictionLow",811435.967016602,442282.439920227,1545137.00918202
"1184","Yersinia Enterocolitica","Yersiniosis","All ages","TotalHumanCapital",6925359.40981616,4175049.35979766,11544973.527452
"1185","Yersinia Enterocolitica","Yersiniosis","All ages","TotalFrictionHigh",6372470.81010666,3850299.43676728,10592163.8515355
"1186","Yersinia Enterocolitica","Yersiniosis","All ages","TotalFrictionLow",4966575.62055954,3000776.64424799,8291553.6200212
"1187","Yersinia Enterocolitica","Yersiniosis","All ages","Direct",1093817.12785809,802656.784879023,1563924.56392977
"1188","Yersinia Enterocolitica","Yersiniosis","All ages","Pain and suffering",1827182.41710373,984437.844491334,3315341.48308525
"1189","Yersinia Enterocolitica","Reactive arthritis","<5","Premature mortality",3835.39833164219,31.4751245841542,46068.9997933926
"1190","Yersinia Enterocolitica","Reactive arthritis","<5","HumanCapital",289880.531616951,99463.7985486392,635874.10915256
"1191","Yersinia Enterocolitica","Reactive arthritis","<5","FrictionHigh",231904.425293561,79571.0388389113,508699.287322048
"1192","Yersinia Enterocolitica","Reactive arthritis","<5","FrictionLow",86964.1594850852,29839.1395645917,190762.232745768
"1193","Yersinia Enterocolitica","Reactive arthritis","<5","TotalHumanCapital",462592.935876749,157970.5214348,1027553.6044833
"1194","Yersinia Enterocolitica","Reactive arthritis","<5","TotalFrictionHigh",404207.914546559,137733.418348964,901116.688230081
"1195","Yersinia Enterocolitica","Reactive arthritis","<5","TotalFrictionLow",257508.713503455,86275.2856401164,590086.095626646
"1196","Yersinia Enterocolitica","Reactive arthritis","<5","Direct",21473.0192558019,7313.10571237218,47918.8053623039
"1197","Yersinia Enterocolitica","Reactive arthritis","<5","Pain and suffering",137032.518474189,42177.102979363,340808.365357612
"1198","Yersinia Enterocolitica","Reactive arthritis","5-64","Premature mortality",3201.1719368787,25.6960628523291,39074.0989940899
"1199","Yersinia Enterocolitica","Reactive arthritis","5-64","HumanCapital",1559676.63948295,535156.197641936,3421264.57463446
"1200","Yersinia Enterocolitica","Reactive arthritis","5-64","FrictionHigh",1247741.31158636,428124.958113548,2737011.65970757
"1201","Yersinia Enterocolitica","Reactive arthritis","5-64","FrictionLow",467902.991844884,160546.859292581,1026379.37239034
"1202","Yersinia Enterocolitica","Reactive arthritis","5-64","TotalHumanCapital",2317525.02551593,791698.885347822,5127097.43917227
"1203","Yersinia Enterocolitica","Reactive arthritis","5-64","TotalFrictionHigh",2003725.10527416,683427.343451343,4447926.21320869
"1204","Yersinia Enterocolitica","Reactive arthritis","5-64","TotalFrictionLow",1216337.36463427,409787.144401357,2769671.62327742
"1205","Yersinia Enterocolitica","Reactive arthritis","5-64","Direct",99779.4406523527,34004.2005876825,223165.722270663
"1206","Yersinia Enterocolitica","Reactive arthritis","5-64","Pain and suffering",627138.478312484,192720.742539113,1557543.93546902
"1207","Yersinia Enterocolitica","Reactive arthritis","65+","Premature mortality",3605.23337481541,27.9534528943553,43210.1296803897
"1208","Yersinia Enterocolitica","Reactive arthritis","65+","HumanCapital",198514.400202635,68114.2545193408,435455.829609166
"1209","Yersinia Enterocolitica","Reactive arthritis","65+","FrictionHigh",158811.520162108,54491.4036154727,348364.663687333
"1210","Yersinia Enterocolitica","Reactive arthritis","65+","FrictionLow",59554.3200607904,20434.2763558022,130636.74888275
"1211","Yersinia Enterocolitica","Reactive arthritis","65+","TotalHumanCapital",437613.585316965,148202.712459778,986239.515865349
"1212","Yersinia Enterocolitica","Reactive arthritis","65+","TotalFrictionHigh",397466.29809352,134149.521972276,902101.041542371
"1213","Yersinia Enterocolitica","Reactive arthritis","65+","TotalFrictionLow",296545.050367443,97969.6299539583,691565.637643815
"1214","Yersinia Enterocolitica","Reactive arthritis","65+","Direct",30234.1223248533,10294.4883088104,67986.435676421
"1215","Yersinia Enterocolitica","Reactive arthritis","65+","Pain and suffering",194736.638073002,60007.9736169304,483974.536631211
"1216","Yersinia Enterocolitica","Reactive arthritis","All ages","Premature mortality",19311.3730722843,2142.18073292589,98891.5618354297
"1217","Yersinia Enterocolitica","Reactive arthritis","All ages","HumanCapital",2048071.57130253,702734.250709916,4492594.51339618
"1218","Yersinia Enterocolitica","Reactive arthritis","All ages","FrictionHigh",1638457.25704202,562187.400567932,3594075.61071695
"1219","Yersinia Enterocolitica","Reactive arthritis","All ages","FrictionLow",614421.471390759,210820.275212975,1347778.35401886
"1220","Yersinia Enterocolitica","Reactive arthritis","All ages","TotalHumanCapital",3219863.80384179,1098899.72930865,7132858.84080917
"1221","Yersinia Enterocolitica","Reactive arthritis","All ages","TotalFrictionHigh",2806457.47754417,956147.371966416,6242732.05703791
"1222","Yersinia Enterocolitica","Reactive arthritis","All ages","TotalFrictionLow",1772130.94598633,595965.60647285,4043680.88440304
"1223","Yersinia Enterocolitica","Reactive arthritis","All ages","Direct",152110.256406496,52161.8028684669,336901.726620995
"1224","Yersinia Enterocolitica","Reactive arthritis","All ages","Pain and suffering",959541.632811086,294669.248563084,2381539.80817673
"1225","Yersinia Enterocolitica","Initial and sequel disease","<5","Premature mortality",179456.147444423,6059.64750354367,1510033.89318547
"1226","Yersinia Enterocolitica","Initial and sequel disease","<5","HumanCapital",580953.087467081,282183.038054379,1144601.21816506
"1227","Yersinia Enterocolitica","Initial and sequel disease","<5","FrictionHigh",464762.469973665,225746.430443503,915680.974532049
"1228","Yersinia Enterocolitica","Initial and sequel disease","<5","FrictionLow",174285.926240124,84654.9114163137,343380.365449518
"1229","Yersinia Enterocolitica","Initial and sequel disease","<5","TotalHumanCapital",1450295.17214566,737332.481678323,2999222.57138865
"1230","Yersinia Enterocolitica","Initial and sequel disease","<5","TotalFrictionHigh",1325184.10413311,672183.907414153,2810416.6886807
"1231","Yersinia Enterocolitica","Initial and sequel disease","<5","TotalFrictionLow",1004709.24257977,501611.828937393,2375193.90441713
"1232","Yersinia Enterocolitica","Initial and sequel disease","<5","Direct",138922.183641275,89030.5928705575,230043.10574205
"1233","Yersinia Enterocolitica","Initial and sequel disease","<5","Pain and suffering",403232.875908934,207965.997650901,763369.066372697
"1234","Yersinia Enterocolitica","Initial and sequel disease","5-64","Premature mortality",193037.877679758,5843.48838553259,1677607.01842767
"1235","Yersinia Enterocolitica","Initial and sequel disease","5-64","HumanCapital",3509159.22640413,1811500.12116314,6598665.0446467
"1236","Yersinia Enterocolitica","Initial and sequel disease","5-64","FrictionHigh",2807327.38112331,1449200.09693051,5278932.03571736
"1237","Yersinia Enterocolitica","Initial and sequel disease","5-64","FrictionLow",1052747.76792124,543450.036348943,1979599.51339401
"1238","Yersinia Enterocolitica","Initial and sequel disease","5-64","TotalHumanCapital",6441147.34903837,3512311.6221883,11582087.1911082
"1239","Yersinia Enterocolitica","Initial and sequel disease","5-64","TotalFrictionHigh",5735353.34251777,3135621.14988754,10289259.1461905
"1240","Yersinia Enterocolitica","Initial and sequel disease","5-64","TotalFrictionLow",3959537.3813115,2182390.35695262,7109203.44255904
"1241","Yersinia Enterocolitica","Initial and sequel disease","5-64","Direct",628816.901887407,407174.720192243,1035476.77447941
"1242","Yersinia Enterocolitica","Initial and sequel disease","5-64","Pain and suffering",1845115.07923585,951960.856197245,3501095.22957544
"1243","Yersinia Enterocolitica","Initial and sequel disease","65+","Premature mortality",214240.71789068,6683.56832765287,1817093.52048951
"1244","Yersinia Enterocolitica","Initial and sequel disease","65+","HumanCapital",595991.684853177,258418.794691469,1936901.50329572
"1245","Yersinia Enterocolitica","Initial and sequel disease","65+","FrictionHigh",476793.347882542,206735.035753175,1549521.20263657
"1246","Yersinia Enterocolitica","Initial and sequel disease","65+","FrictionLow",178797.505455953,77525.6384074408,581070.450988715
"1247","Yersinia Enterocolitica","Initial and sequel disease","65+","TotalHumanCapital",2112514.55321208,1171312.61304013,4423911.49218601
"1248","Yersinia Enterocolitica","Initial and sequel disease","65+","TotalFrictionHigh",1978191.80365927,1107036.51332306,4111493.98474102
"1249","Yersinia Enterocolitica","Initial and sequel disease","65+","TotalFrictionLow",1623372.91694906,936722.895051213,3359234.49697936
"1250","Yersinia Enterocolitica","Initial and sequel disease","65+","Direct",479254.975615136,334438.775594775,654664.375549981
"1251","Yersinia Enterocolitica","Initial and sequel disease","65+","Pain and suffering",577846.765080023,299848.228617162,1093105.77912368
"1252","Yersinia Enterocolitica","Initial and sequel disease","All ages","Premature mortality",1008886.35868105,169742.109428382,3433239.77766368
"1253","Yersinia Enterocolitica","Initial and sequel disease","All ages","HumanCapital",4804816.44595764,2484835.742785,9165187.37833085
"1254","Yersinia Enterocolitica","Initial and sequel disease","All ages","FrictionHigh",3843853.15676612,1987868.594228,7332149.90266468
"1255","Yersinia Enterocolitica","Initial and sequel disease","All ages","FrictionLow",1441444.93378729,745450.722835501,2749556.21349925
"1256","Yersinia Enterocolitica","Initial and sequel disease","All ages","TotalHumanCapital",10240931.9774324,5901005.80622978,17730076.2167718
"1257","Yersinia Enterocolitica","Initial and sequel disease","All ages","TotalFrictionHigh",9275321.96042665,5372834.62971959,15935947.8616377
"1258","Yersinia Enterocolitica","Initial and sequel disease","All ages","TotalFrictionLow",6843018.21320709,4017091.63218167,11574623.8117005
"1259","Yersinia Enterocolitica","Initial and sequel disease","All ages","Direct",1251080.40011185,893221.268785347,1844786.01611978
"1260","Yersinia Enterocolitica","Initial and sequel disease","All ages","Pain and suffering",2826627.27823546,1459819.09031091,5356380.92142793
"1261","All pathogens","Initial","<5","Premature mortality",20217961.2280279,12747358.4713955,30780833.9067498
"1262","All pathogens","Initial","<5","HumanCapital",71497326.838207,35499026.1848696,140732981.088067
"1263","All pathogens","Initial","<5","FrictionHigh",57197861.4705656,28399220.9478957,112586384.870454
"1264","All pathogens","Initial","<5","FrictionLow",21449198.0514621,10649707.8554609,42219894.3264201
"1265","All pathogens","Initial","<5","TotalHumanCapital",125691710.642019,78871151.5202848,205180519.768533
"1266","All pathogens","Initial","<5","TotalFrictionHigh",111424412.976393,71443616.618341,177270366.457806
"1267","All pathogens","Initial","<5","TotalFrictionLow",75521542.5274604,52092513.0396132,109036302.653517
"1268","All pathogens","Initial","<5","Direct",19378530.5975129,12615523.7287049,28341029.8191299
"1269","All pathogens","Initial","<5","Pain and suffering",12822242.5446758,6942778.78973672,22270076.7265996
"1270","All pathogens","Initial","5-64","Premature mortality",24361409.8313041,14078111.6515482,40464445.0631401
"1271","All pathogens","Initial","5-64","HumanCapital",1472539337.18989,813588917.112839,2459758286.13528
"1272","All pathogens","Initial","5-64","FrictionHigh",1178031469.75191,650871133.690271,1967806628.90822
"1273","All pathogens","Initial","5-64","FrictionLow",441761801.156968,244076675.133852,737927485.840583
"1274","All pathogens","Initial","5-64","TotalHumanCapital",1858026485.39786,1068266205.42791,3020505862.37558
"1275","All pathogens","Initial","5-64","TotalFrictionHigh",1563338819.19555,904860599.370088,2528375259.63383
"1276","All pathogens","Initial","5-64","TotalFrictionLow",825889921.424659,493868217.913062,1306760602.94193
"1277","All pathogens","Initial","5-64","Direct",183158227.773716,116385625.348878,278300218.09659
"1278","All pathogens","Initial","5-64","Pain and suffering",170433524.66936,88912936.791694,302300525.215638
"1279","All pathogens","Initial","65+","Premature mortality",213566076.062613,124268157.389642,353507741.465048
"1280","All pathogens","Initial","65+","HumanCapital",178052633.223562,50776042.2351663,880284372.860302
"1281","All pathogens","Initial","65+","FrictionHigh",142442106.578849,40620833.788133,704227498.288241
"1282","All pathogens","Initial","65+","FrictionLow",53415789.9670686,15232812.6705499,264085311.85809
"1283","All pathogens","Initial","65+","TotalHumanCapital",593833319.314235,378977724.688335,1302158275.24755
"1284","All pathogens","Initial","65+","TotalFrictionHigh",558040581.073349,363592502.796663,1128724661.19323
"1285","All pathogens","Initial","65+","TotalFrictionLow",464529191.689061,318985707.925361,715940280.368708
"1286","All pathogens","Initial","65+","Direct",130943862.210256,82362874.6421171,203321235.758126
"1287","All pathogens","Initial","65+","Pain and suffering",39891020.0512239,21558560.1171796,69401177.4620296
"1288","All pathogens","Initial","All ages","Premature mortality",260031858.417597,169151087.803314,400738049.864836
"1289","All pathogens","Initial","All ages","HumanCapital",1795815844.84155,978899455.455847,3140516547.6697
"1290","All pathogens","Initial","All ages","FrictionHigh",1436652675.87324,783119564.364678,2512413238.13576
"1291","All pathogens","Initial","All ages","FrictionLow",538744753.452466,293669836.636754,942154964.30091
"1292","All pathogens","Initial","All ages","TotalHumanCapital",2638401445.30242,1641049820.55812,4196190913.75935
"1293","All pathogens","Initial","All ages","TotalFrictionHigh",2278896288.45944,1442675552.6812,3571218503.39383
"1294","All pathogens","Initial","All ages","TotalFrictionLow",1379318861.27742,936754669.633932,2020567500.17778
"1295","All pathogens","Initial","All ages","Direct",337907097.693938,236233424.881733,471137062.63409
"1296","All pathogens","Initial","All ages","Pain and suffering",223172617.312053,117572416.111411,393812081.763953
"1297","All pathogens","Reactive arthritis","<5","Premature mortality",161968.066249423,18560.5772008641,747032.957631115
"1298","All pathogens","Reactive arthritis","<5","HumanCapital",7354483.13570326,3950022.29472764,12717241.9349134
"1299","All pathogens","Reactive arthritis","<5","FrictionHigh",5883586.50856261,3160017.83578211,10173793.5479307
"1300","All pathogens","Reactive arthritis","<5","FrictionLow",2206344.94071098,1185006.68841829,3815172.58047403
"1301","All pathogens","Reactive arthritis","<5","TotalHumanCapital",11735255.0648821,6326657.88132211,20453290.6438373
"1302","All pathogens","Reactive arthritis","<5","TotalFrictionHigh",10253991.7794072,5513914.47081819,17944783.7612071
"1303","All pathogens","Reactive arthritis","<5","TotalFrictionLow",6553160.61297432,3454608.176746,11780498.736144
"1304","All pathogens","Reactive arthritis","<5","Direct",542472.842375587,308028.082429187,922200.222695178
"1305","All pathogens","Reactive arthritis","<5","Pain and suffering",3516641.6494281,1559517.11530073,7086673.51266506
"1306","All pathogens","Reactive arthritis","5-64","Premature mortality",157824.554033064,15818.6700605257,901581.452780441
"1307","All pathogens","Reactive arthritis","5-64","HumanCapital",52080955.7615782,28073061.1674567,93923924.0970053
"1308","All pathogens","Reactive arthritis","5-64","FrictionHigh",41664764.6092625,22458448.9339653,75139139.2776042
"1309","All pathogens","Reactive arthritis","5-64","FrictionLow",15624286.7284734,8421918.350237,28177177.2291016
"1310","All pathogens","Reactive arthritis","5-64","TotalHumanCapital",77278009.2209732,41424969.2426153,140955180.393194
"1311","All pathogens","Reactive arthritis","5-64","TotalFrictionHigh",66845165.2460226,35744079.6521168,122441182.710479
"1312","All pathogens","Reactive arthritis","5-64","TotalFrictionLow",40678233.6475746,21223635.3245899,76344648.3248144
"1313","All pathogens","Reactive arthritis","5-64","Direct",3321598.4583121,1908859.77344061,5863769.88271468
"1314","All pathogens","Reactive arthritis","5-64","Pain and suffering",21238277.774223,9403539.59373125,43959899.7274853
"1315","All pathogens","Reactive arthritis","65+","Premature mortality",168927.89606089,15499.9181174356,1004638.40271094
"1316","All pathogens","Reactive arthritis","65+","HumanCapital",6479436.28615648,3461833.34015081,11822871.7647496
"1317","All pathogens","Reactive arthritis","65+","FrictionHigh",5183549.02892519,2769466.67212065,9458297.41179967
"1318","All pathogens","Reactive arthritis","65+","FrictionLow",1943830.88584694,1038550.00204524,3546861.52942488
"1319","All pathogens","Reactive arthritis","65+","TotalHumanCapital",14291101.4193171,7532271.17853132,26735956.9029217
"1320","All pathogens","Reactive arthritis","65+","TotalFrictionHigh",12985973.1567988,6809413.04326726,24433011.7835666
"1321","All pathogens","Reactive arthritis","65+","TotalFrictionLow",9721948.50504575,4927715.89942231,18758595.6485546
"1322","All pathogens","Reactive arthritis","65+","Direct",986226.70011869,551148.610761241,1783470.34216282
"1323","All pathogens","Reactive arthritis","65+","Pain and suffering",6454079.64178564,2835735.57755757,13480023.1651677
"1324","All pathogens","Reactive arthritis","All ages","Premature mortality",674831.503258192,194216.249214443,1878232.37396597
"1325","All pathogens","Reactive arthritis","All ages","HumanCapital",66024142.0379714,35829153.3541987,117669913.542917
"1326","All pathogens","Reactive arthritis","All ages","FrictionHigh",52819313.6303771,28663322.683359,94135930.8343336
"1327","All pathogens","Reactive arthritis","All ages","FrictionLow",19807242.6113914,10748746.0062596,35300974.0628751
"1328","All pathogens","Reactive arthritis","All ages","TotalHumanCapital",103555639.590656,55897019.2580051,186898266.60815
"1329","All pathogens","Reactive arthritis","All ages","TotalFrictionHigh",90296306.1232508,48573848.2245384,163712741.649542
"1330","All pathogens","Reactive arthritis","All ages","TotalFrictionLow",57078699.7219815,29941044.3186858,106152434.628173
"1331","All pathogens","Reactive arthritis","All ages","Direct",4873199.0156586,2811634.36480608,8456042.10269386
"1332","All pathogens","Reactive arthritis","All ages","Pain and suffering",31268101.7416937,13923829.213139,64220629.6631495
"1333","All pathogens","Irritable bowel syndrome","<5","Premature mortality",45272.2681918291,3583.885117106,251837.842303408
"1334","All pathogens","Irritable bowel syndrome","<5","HumanCapital",3736751.9911813,2503906.35178545,5546887.88241327
"1335","All pathogens","Irritable bowel syndrome","<5","FrictionHigh",2989401.59294504,2003125.08142836,4437510.30593061
"1336","All pathogens","Irritable bowel syndrome","<5","FrictionLow",1121025.59735439,751171.905535635,1664066.36472398
"1337","All pathogens","Irritable bowel syndrome","<5","TotalHumanCapital",13347362.5909341,8301505.29836301,21351536.2462372
"1338","All pathogens","Irritable bowel syndrome","<5","TotalFrictionHigh",12589752.577066,7763670.21604456,20307844.6892813
"1339","All pathogens","Irritable bowel syndrome","<5","TotalFrictionLow",10700457.9078349,6387150.19689675,17731676.3620742
"1340","All pathogens","Irritable bowel syndrome","<5","Direct",1617214.2010238,1084849.89387493,2399638.20010785
"1341","All pathogens","Irritable bowel syndrome","<5","Pain and suffering",7864947.10366551,4211782.47720727,13931536.6814205
"1342","All pathogens","Irritable bowel syndrome","5-64","Premature mortality",183655.857583422,42239.8601621604,685522.316940069
"1343","All pathogens","Irritable bowel syndrome","5-64","HumanCapital",28419605.5791124,18149874.3298114,44924521.4992283
"1344","All pathogens","Irritable bowel syndrome","5-64","FrictionHigh",22735684.46329,14519899.4638491,35939617.1993827
"1345","All pathogens","Irritable bowel syndrome","5-64","FrictionLow",8525881.67373373,5444962.29894343,13477356.4497685
"1346","All pathogens","Irritable bowel syndrome","5-64","TotalHumanCapital",94153553.3034218,57594361.505539,156949810.580774
"1347","All pathogens","Irritable bowel syndrome","5-64","TotalFrictionHigh",88404272.2963411,53658923.6841504,148376342.664006
"1348","All pathogens","Irritable bowel syndrome","5-64","TotalFrictionLow",74052412.6290994,43690035.6552668,127211729.762073
"1349","All pathogens","Irritable bowel syndrome","5-64","Direct",14126317.9723466,9615846.40574777,21106285.4475601
"1350","All pathogens","Irritable bowel syndrome","5-64","Pain and suffering",50859205.9966711,26188864.8154684,95462097.8902384
"1351","All pathogens","Irritable bowel syndrome","65+","Premature mortality",1000157.7054848,421188.87461044,2572245.09948563
"1352","All pathogens","Irritable bowel syndrome","65+","HumanCapital",3534236.06492635,2235877.71558647,5637598.33890261
"1353","All pathogens","Irritable bowel syndrome","65+","FrictionHigh",2827388.85194108,1788702.17246918,4510078.67112209
"1354","All pathogens","Irritable bowel syndrome","65+","FrictionLow",1060270.81947791,670763.314675942,1691279.50167078
"1355","All pathogens","Irritable bowel syndrome","65+","TotalHumanCapital",24662413.367973,14898956.21409,41836612.5609927
"1356","All pathogens","Irritable bowel syndrome","65+","TotalFrictionHigh",23944641.380577,14400076.6272877,40790746.7866528
"1357","All pathogens","Irritable bowel syndrome","65+","TotalFrictionLow",22159229.8975142,13151487.6211293,38188306.6257469
"1358","All pathogens","Irritable bowel syndrome","65+","Direct",4339937.3767713,2904846.39527029,6577021.79838321
